id,amount,payee,category,description,account_type,payment_type,consumer,flow_type,tag,abc_type,cost_type,trans_time,creation_time,modification_time
206700,9,"胖子饿了长沙市府24品商场店","[10000,10004]","胖子饿了24品生活中心店 收钱吧微信","1","1","3","1","2",,"3","2021-03-18 17:02:33","2025-03-29 00:20:36","2025-03-29 00:20:36"
206701,12,"王姐粉面店","[10000,10005]","商品","1","1","1","1","1",,"1","2021-03-18 10:11:20","2025-03-29 00:20:36","2025-03-29 00:20:36"
206702,60.79,"沃尔玛购物广场长沙观沙路店","[10000,10002]","ali pay","1","1","3","1","1",,"1","2021-03-16 10:37:37","2025-03-29 00:20:36","2025-03-29 00:20:36"
206703,197.5,"长沙市岳麓区望岳街道八方社区卫生服务站","[80000,80002]","body","1","1","4","1","2",,"1","2021-03-16 10:11:21","2025-03-29 00:20:36","2025-03-29 00:20:36"
206704,7,"欧阳春香","[10000,10003]","商品","1","1","3","1","1",,"1","2021-03-14 11:01:48","2025-03-29 00:20:36","2025-03-29 00:20:36"
206705,9.9,"小蜜蜂鲜果","[10000,10003]","小蜜蜂鲜果(订单号202103144478040065)","1","1","3","1","1",,"1","2021-03-14 11:00:07","2025-03-29 00:20:36","2025-03-29 00:20:36"
206706,5.4,"*江西","[10000,10004]","商品","1","1","3","1","2",,"3","2021-03-09 10:44:45","2025-03-29 00:20:36","2025-03-29 00:20:36"
206707,11.88,"王姐粉面店","[10000,10005]","商品","1","1","1","1","1",,"1","2021-03-09 09:54:25","2025-03-29 00:20:36","2025-03-29 00:20:36"
206708,36.1,"家润多","[10000,10002]","家润多","1","1","3","1","1",,"1","2021-03-07 10:50:59","2025-03-29 00:20:36","2025-03-29 00:20:36"
206709,9,"胖子饿了长沙市府24品商场店","[10000,10004]","胖子饿了24品生活中心店 收钱吧微信","1","1","3","1","2",,"3","2021-03-06 15:51:35","2025-03-29 00:20:36","2025-03-29 00:20:36"
206710,102.82,"沃尔玛(中国)投资有限公司","[10000,10002]","超市商品","1","1","3","1","1",,"1","2021-03-06 15:50:28","2025-03-29 00:20:36","2025-03-29 00:20:36"
206711,79.3,"诺舟大药房","[80000,80003]","移动支付","1","1","3","1","3",,"1","2021-03-05 15:13:47","2025-03-29 00:20:36","2025-03-29 00:20:36"
206712,5.5,"*江西","[10000,10004]","商品","1","1","3","1","2",,"3","2021-03-04 10:22:36","2025-03-29 00:20:36","2025-03-29 00:20:36"
206713,11.88,"王姐粉面店","[10000,10005]","商品","1","1","1","1","1",,"1","2021-03-04 09:36:04","2025-03-29 00:20:36","2025-03-29 00:20:36"
206714,53,"诺舟大药房","[80000,80003]","移动支付","1","1","3","1","3",,"1","2021-03-02 14:37:41","2025-03-29 00:20:36","2025-03-29 00:20:36"
206715,11.88,"王姐粉面店","[10000,10005]","商品","1","1","1","1","1",,"1","2021-03-01 10:27:44","2025-03-29 00:20:36","2025-03-29 00:20:36"
206716,5,"长沙乐优鲜果八方店","[10000,10003]","唛咭零食","1","1","3","1","1",,"1","2021-02-28 19:58:19","2025-03-29 00:20:36","2025-03-29 00:20:36"
206717,11.88,"王姐粉面店","[10000,10005]","商品","1","1","1","1","1",,"1","2021-02-25 09:33:37","2025-03-29 00:20:36","2025-03-29 00:20:36"
206718,94,"长沙乐优鲜果八方店","[10000,10003]","长沙乐优鲜果八方店","1","1","3","1","1",,"1","2021-02-24 19:43:46","2025-03-29 00:20:36","2025-03-29 00:20:36"
206719,8,"刘峥嵘食品商店","[10000,10004]","刘峥嵘食品商店龙柏湾店_10021002102241714250275219771627_20210224362165004293734400","1","1","3","1","2",,"3","2021-02-24 17:14:26","2025-03-29 00:20:36","2025-03-29 00:20:36"
206720,2.5,"万盛超市","[10000,10002]","万盛超市","1","1","3","1","1",,"1","2021-02-23 19:50:15","2025-03-29 00:20:36","2025-03-29 00:20:36"
206721,20.1,"绿叶水果(长沙龙柏湾店)","[10000,10003]","绿叶水果-长沙龙柏湾店","1","1","3","1","1",,"1","2021-02-11 09:53:11","2025-03-29 00:20:36","2025-03-29 00:20:36"
206722,11.88,"王姐粉面店","[10000,10005]","商品","1","1","1","1","1",,"1","2021-02-10 09:26:30","2025-03-29 00:20:36","2025-03-29 00:20:36"
206723,11.88,"王姐粉面店","[10000,10005]","商品","1","1","1","1","1",,"1","2021-02-09 10:36:45","2025-03-29 00:20:36","2025-03-29 00:20:36"
206724,9.9,"王姐粉面店","[10000,10005]","商品","1","1","1","1","1",,"1","2021-02-08 10:04:54","2025-03-29 00:20:36","2025-03-29 00:20:36"
206725,5.8,"水果店","[10000,10003]","商品","1","1","3","1","1",,"1","2021-02-06 10:03:59","2025-03-29 00:20:36","2025-03-29 00:20:36"
206726,4,"味为天","[10000,10001]","味为天滨江店","1","1","3","1","1",,"1","2021-02-06 09:49:47","2025-03-29 00:20:36","2025-03-29 00:20:36"
206727,24,"老程水果店","[10000,10003]","商品","1","1","3","1","1",,"1","2021-02-05 10:45:13","2025-03-29 00:20:36","2025-03-29 00:20:36"
206728,19.8,"*长进","[10000,10003]","商品","1","1","3","1","1",,"1","2021-02-05 10:30:15","2025-03-29 00:20:36","2025-03-29 00:20:36"
206729,20,"*长进","[10000,10003]","商品","1","1","3","1","1",,"1","2021-02-05 10:27:29","2025-03-29 00:20:36","2025-03-29 00:20:36"
206730,8,"王姐粉面店","[10000,10005]","商品","1","1","1","1","1",,"1","2021-02-05 10:02:01","2025-03-29 00:20:36","2025-03-29 00:20:36"
206731,10,"王姐粉面店","[10000,10005]","商品","1","1","1","1","1",,"1","2021-02-04 09:48:04","2025-03-29 00:20:36","2025-03-29 00:20:36"
206732,7.5,"*长进","[10000,10003]","商品","1","1","3","1","1",,"1","2021-02-02 11:07:21","2025-03-29 00:20:36","2025-03-29 00:20:36"
206733,19.8,"王姐粉面店","[10000,10005]","商品","1","1","1","1","1",,"1","2021-02-01 09:46:35","2025-03-29 00:20:36","2025-03-29 00:20:36"
206734,10,"欧阳春香","[10000,10003]","商品","1","1","3","1","1",,"1","2021-01-30 10:50:20","2025-03-29 00:20:36","2025-03-29 00:20:36"
206735,12.5,"小蜜蜂鲜果","[10000,10003]","小蜜蜂鲜果(订单号202101301610379065)","1","1","3","1","1",,"1","2021-01-30 10:47:48","2025-03-29 00:20:36","2025-03-29 00:20:36"
206736,11.88,"王姐粉面店","[10000,10005]","商品","1","1","1","1","1",,"1","2021-01-30 10:15:06","2025-03-29 00:20:36","2025-03-29 00:20:36"
206737,23.76,"王姐粉面店","[10000,10005]","商品","1","1","1","1","1",,"1","2021-01-29 10:07:05","2025-03-29 00:20:36","2025-03-29 00:20:36"
206738,3.5,"味为天","[10000,10001]","味为天滨江店","1","1","3","1","1",,"1","2021-01-28 10:57:06","2025-03-29 00:20:36","2025-03-29 00:20:36"
206739,12,"王姐粉面店","[10000,10005]","商品","1","1","1","1","1",,"1","2021-01-28 10:34:25","2025-03-29 00:20:36","2025-03-29 00:20:36"
206740,12,"益丰大药房连锁股份有限公司","[80000,80003]","二维码支付","1","1","3","1","3",,"1","2021-01-26 11:02:49","2025-03-29 00:20:36","2025-03-29 00:20:36"
206741,3.8,"水果店","[10000,10003]","商品","1","1","3","1","1",,"1","2021-01-26 10:40:45","2025-03-29 00:20:36","2025-03-29 00:20:36"
206742,12,"王姐粉面店","[10000,10005]","商品","1","1","1","1","1",,"1","2021-01-26 09:58:28","2025-03-29 00:20:36","2025-03-29 00:20:36"
206743,12,"王姐粉面店","[10000,10005]","商品","1","1","1","1","1",,"1","2021-01-25 10:19:00","2025-03-29 00:20:36","2025-03-29 00:20:36"
206744,3.1,"果林鲜森","[10000,10003]","含光一档口","1","1","3","1","1",,"1","2021-01-23 10:30:11","2025-03-29 00:20:36","2025-03-29 00:20:36"
206745,35.4,"小蜜蜂鲜果","[10000,10003]","小蜜蜂鲜果(订单号202101231101764465)","1","1","3","1","1",,"1","2021-01-23 10:09:02","2025-03-29 00:20:36","2025-03-29 00:20:36"
206746,12,"王姐粉面店","[10000,10005]","商品","1","1","1","1","1",,"1","2021-01-23 09:45:23","2025-03-29 00:20:36","2025-03-29 00:20:36"
206747,4.3,"水果店","[10000,10003]","商品","1","1","3","1","1",,"1","2021-01-22 10:22:37","2025-03-29 00:20:36","2025-03-29 00:20:36"
206748,17,"义乌百货","[50000,50002]","商品","1","1","3","1","3",,"1","2021-01-22 10:01:59","2025-03-29 00:20:36","2025-03-29 00:20:36"
206749,12,"王姐粉面店","[10000,10005]","商品","1","1","1","1","1",,"1","2021-01-22 09:51:26","2025-03-29 00:20:36","2025-03-29 00:20:36"
206750,31.04,"欧尚手表","[50000,50008]","门垫可裁剪地毯门口丝圈地垫入户塑料门垫进门pvc家用防水脚垫毯","1","1","3","1","3",,"1","2021-01-21 13:22:58","2025-03-29 00:20:36","2025-03-29 00:20:36"
206751,42.97,"海天西安市高新区天海网络技术工作室","[100000,100003]","BSHL-client","1","1","1","1","",,"1","2021-01-21 11:29:21","2025-03-29 00:20:36","2025-03-29 00:20:36"
206752,20,"王姐粉面店","[10000,10005]","商品","1","1","1","1","1",,"1","2021-01-21 09:58:07","2025-03-29 00:20:36","2025-03-29 00:20:36"
206753,41.8,"沃尔玛（湖南）商业零售有限公司","[10000,10002]","ali pay","1","1","3","1","1",,"1","2021-01-21 09:52:33","2025-03-29 00:20:36","2025-03-29 00:20:36"
206754,13.4,"*长进","[10000,10003]","商品","1","1","3","1","1",,"1","2021-01-20 11:06:25","2025-03-29 00:20:36","2025-03-29 00:20:36"
206755,20,"王姐粉面店","[10000,10005]","商品","1","1","1","1","1",,"1","2021-01-20 09:47:41","2025-03-29 00:20:36","2025-03-29 00:20:36"
206756,49.8,"小蜜蜂鲜果","[10000,10003]","小蜜蜂鲜果(订单号202101190817136265)","1","1","3","1","1",,"1","2021-01-19 10:24:00","2025-03-29 00:20:36","2025-03-29 00:20:36"
206757,12,"王姐粉面店","[10000,10005]","商品","1","1","1","1","1",,"1","2021-01-19 09:56:20","2025-03-29 00:20:36","2025-03-29 00:20:36"
206758,10,"佬俵食品长沙锦尚生鲜店","[10000,10001]","佬俵食品长沙锦尚生鲜店","1","1","3","1","1",,"1","2021-01-18 11:43:30","2025-03-29 00:20:36","2025-03-29 00:20:36"
206759,14.7,"小蜜蜂鲜果","[10000,10003]","小蜜蜂鲜果(订单号202101180750703965)","1","1","3","1","1",,"1","2021-01-18 11:33:28","2025-03-29 00:20:36","2025-03-29 00:20:36"
206760,20,"王姐粉面店","[10000,10005]","商品","1","1","1","1","1",,"1","2021-01-18 10:45:59","2025-03-29 00:20:36","2025-03-29 00:20:36"
206761,1,"知乎","[50000,50003]","在「知乎付费咨询」收听 儿科医生妞妞妈 的回答","1","1","1","1","2",,"1","2021-01-17 13:04:47","2025-03-29 00:20:36","2025-03-29 00:20:36"
206762,28.8,"彪哥农家猪肉","[10000,10001]","彪哥农家猪肉(订单号202101170676614479)","1","1","3","1","1",,"1","2021-01-17 10:53:52","2025-03-29 00:20:36","2025-03-29 00:20:36"
206763,5.9,"长沙市岳麓区徐跃勇百货商店","[100000,100003]","二维码支付","1","1","1","1","",,"1","2021-01-17 10:45:13","2025-03-29 00:20:36","2025-03-29 00:20:36"
206764,12,"王姐粉面店","[10000,10005]","商品","1","1","1","1","1",,"1","2021-01-17 10:33:22","2025-03-29 00:20:36","2025-03-29 00:20:36"
206765,11.8,"水果果","[10000,10003]","商品","1","1","3","1","1",,"1","2021-01-15 09:54:25","2025-03-29 00:20:36","2025-03-29 00:20:36"
206766,5.5,"蔬菜摊","[10000,10001]","商品","1","1","3","1","1",,"1","2021-01-15 09:48:37","2025-03-29 00:20:36","2025-03-29 00:20:36"
206767,12,"王姐粉面店","[10000,10005]","商品","1","1","1","1","1",,"1","2021-01-15 09:18:36","2025-03-29 00:20:36","2025-03-29 00:20:36"
206768,8,"王姐粉面店","[10000,10005]","商品","1","1","1","1","1",,"1","2021-01-14 10:24:25","2025-03-29 00:20:36","2025-03-29 00:20:36"
206769,12,"王姐粉面店","[10000,10005]","商品","1","1","1","1","1",,"1","2021-01-14 10:16:13","2025-03-29 00:20:36","2025-03-29 00:20:36"
206770,30,"小蜜蜂鲜果","[10000,10003]","小蜜蜂鲜果(订单号202101140458206865)","1","1","3","1","1",,"1","2021-01-14 10:01:38","2025-03-29 00:20:36","2025-03-29 00:20:36"
206771,15.4,"*长进","[10000,10003]","商品","1","1","3","1","1",,"1","2021-01-13 10:19:22","2025-03-29 00:20:36","2025-03-29 00:20:36"
206772,5.7,"小蜜蜂鲜果","[10000,10003]","小蜜蜂鲜果(订单号202101130386702065)","1","1","3","1","1",,"1","2021-01-13 09:51:47","2025-03-29 00:20:36","2025-03-29 00:20:36"
206773,4,"*球辉","[10000,10004]","商品","1","1","1","1","2",,"3","2021-01-13 09:39:56","2025-03-29 00:20:36","2025-03-29 00:20:36"
206774,12,"王姐粉面店","[10000,10005]","商品","1","1","1","1","1",,"1","2021-01-13 09:29:42","2025-03-29 00:20:36","2025-03-29 00:20:36"
206775,99.2,"沃尔玛(湖南)长沙观沙路分店","[10000,10002]","ali pay","1","1","3","1","1",,"1","2021-01-11 15:09:55","2025-03-29 00:20:36","2025-03-29 00:20:36"
206776,12,"王姐粉面店","[10000,10005]","商品","1","1","1","1","1",,"1","2021-01-11 11:19:49","2025-03-29 00:20:36","2025-03-29 00:20:36"
206777,35,"小蜜蜂鲜果","[10000,10003]","小蜜蜂鲜果(订单号202101110249337765)","1","1","3","1","1",,"1","2021-01-11 11:11:52","2025-03-29 00:20:36","2025-03-29 00:20:36"
206778,9,"*球辉","[10000,10004]","商品","1","1","1","1","2",,"3","2021-01-11 10:44:08","2025-03-29 00:20:36","2025-03-29 00:20:36"
206779,10,"王姐粉面店","[10000,10005]","商品","1","1","1","1","1",,"1","2021-01-10 10:49:40","2025-03-29 00:20:36","2025-03-29 00:20:36"
206780,12,"王姐粉面店","[10000,10005]","商品","1","1","1","1","1",,"1","2021-01-10 10:41:47","2025-03-29 00:20:36","2025-03-29 00:20:36"
206781,4.7,"黄志明","[10000,10004]","商品","1","1","3","1","2",,"3","2021-01-10 10:00:04","2025-03-29 00:20:36","2025-03-29 00:20:36"
206782,39.5,"*长进","[10000,10003]","商品","1","1","3","1","1",,"1","2021-01-08 10:48:38","2025-03-29 00:20:36","2025-03-29 00:20:36"
206783,5.8,"孙明美","[10000,10001]","商品","1","1","3","1","1",,"1","2021-01-08 10:28:09","2025-03-29 00:20:36","2025-03-29 00:20:36"
206784,15,"小蜜蜂鲜果","[10000,10003]","小蜜蜂鲜果(订单号202101080041757665)","1","1","3","1","1",,"1","2021-01-08 10:19:26","2025-03-29 00:20:36","2025-03-29 00:20:36"
206785,12,"王姐粉面店","[10000,10005]","商品","1","1","1","1","1",,"1","2021-01-08 09:52:48","2025-03-29 00:20:36","2025-03-29 00:20:36"
206786,4,"早点","[10000,10005]","商品","1","1","1","1","1",,"1","2021-01-06 10:32:57","2025-03-29 00:20:36","2025-03-29 00:20:36"
206787,12,"王姐粉面店","[10000,10005]","商品","1","1","1","1","1",,"1","2021-01-06 10:20:13","2025-03-29 00:20:36","2025-03-29 00:20:36"
206788,12,"王姐粉面店","[10000,10005]","收钱码收款","1","1","1","1","1",,"1","2021-01-04 11:56:22","2025-03-29 00:20:36","2025-03-29 00:20:36"
206789,12,"王姐粉面店","[10000,10005]","收钱码收款","1","1","1","1","1",,"1","2021-01-04 11:49:27","2025-03-29 00:20:36","2025-03-29 00:20:36"
206790,60.9,"果林鲜森","[10000,10003]","含光一档口","1","1","3","1","1",,"1","2021-01-04 11:40:08","2025-03-29 00:20:36","2025-03-29 00:20:36"
206791,22.5,"小蜜蜂鲜果","[10000,10003]","小蜜蜂鲜果(订单号202101049774163565)","1","1","3","1","1",,"1","2021-01-04 11:22:01","2025-03-29 00:20:36","2025-03-29 00:20:36"
206792,40,"tb368726418","[50000,50004]","家用磨刀石厨房菜刀油石粗磨细磨剪刀1000目8000目天然石修脚刀","1","1","3","1","3",,"1","2021-01-03 22:31:49","2025-03-29 00:20:36","2025-03-29 00:20:36"
206793,51.5,"长沙乐优鲜果八方店","[10000,10003]","长沙乐优鲜果八方店","1","1","3","1","1",,"1","2021-01-02 16:35:09","2025-03-29 00:20:36","2025-03-29 00:20:36"
206794,118,"水灵珑美容美发店","[20000,20006]","华夏商品","1","1","1","1","3",,"1","2021-01-02 16:12:04","2025-03-29 00:20:36","2025-03-29 00:20:36"
206795,44.5,"小蜜蜂鲜果","[10000,10003]","小蜜蜂鲜果(订单号202101029628207865)","1","1","3","1","1",,"1","2021-01-02 10:04:21","2025-03-29 00:20:36","2025-03-29 00:20:36"
206796,12,"王姐粉面店","[10000,10005]","收钱码收款","1","1","1","1","1",,"1","2021-01-02 09:19:08","2025-03-29 00:20:36","2025-03-29 00:20:36"
206797,74.36,"门诊缴费","[80000,80002]","湖南儿童医院","2","2","4","1","2",,"1","2021-03-31 06:58:23","2025-03-29 00:20:36","2025-03-29 00:20:36"
206798,78.63,"订单支付","[10000,10002]","沃尔玛到家","2","2","3","1","1",,"1","2021-03-29 14:35:34","2025-03-29 00:20:36","2025-03-29 00:20:36"
206799,126,"订单支付","[10000,10002]","沃尔玛到家","2","2","3","1","1",,"1","2021-03-22 19:11:47","2025-03-29 00:20:36","2025-03-29 00:20:36"
206800,4799,,"[100000,100003]","京东商城平台商户,京东商城平台商户","2","2","2","2","",,"1","2021-03-13 17:01:21","2025-03-29 00:20:36","2025-03-29 00:20:36"
206801,100,,"[100000,100003]","Jack Frank,/","2","2","2","2","",,"1","2021-03-12 15:01:38","2025-03-29 00:20:36","2025-03-29 00:20:36"
206802,50,,"[100000,100003]","Jack Frank,/","2","2","2","2","",,"1","2021-03-12 14:35:53","2025-03-29 00:20:36","2025-03-29 00:20:36"
206803,0.66,,"[100000,100003]","光明健能扫码有奖活动,/","2","2","2","2","",,"1","2021-03-11 21:30:15","2025-03-29 00:20:36","2025-03-29 00:20:36"
206804,0.66,,"[100000,100003]","光明健能扫码有奖活动,/","2","2","2","2","",,"1","2021-03-11 18:20:53","2025-03-29 00:20:36","2025-03-29 00:20:36"
206805,0.66,,"[100000,100003]","光明健能扫码有奖活动,/","2","2","2","2","",,"1","2021-03-11 18:19:37","2025-03-29 00:20:36","2025-03-29 00:20:36"
206806,84.06,,"[100000,100003]","DDAK-47,/","2","2","2","2","",,"1","2021-03-08 11:29:24","2025-03-29 00:20:36","2025-03-29 00:20:36"
206807,86.4,"美团订单-21022711100300000006145215042459","[10000,10004]","美团平台商户","2","2","3","1","2",,"3","2021-02-27 17:29:43","2025-03-29 00:20:36","2025-03-29 00:20:36"
206808,6,"长沙宜家家居有限公司","[50000,50008]","长沙宜家家居有限公司","2","2","3","1","3",,"1","2021-02-27 14:50:14","2025-03-29 00:20:36","2025-03-29 00:20:36"
206809,0.5,"快件保管费","[20000,20005]","丰巢科技","2","2","3","1","1",,"1","2021-02-23 16:02:07","2025-03-29 00:20:36","2025-03-29 00:20:36"
206810,328,"【聚合扫码支付】-264026060846","[10000,10006]","长沙八方湘高记海鲜餐饮管理公司","2","2","3","1","2",,"3","2021-02-22 17:47:08","2025-03-29 00:20:36","2025-03-29 00:20:36"
206811,11,"24品店","[10000,10004]","长沙市岳麓区金吧饮品店","2","2","3","1","2",,"3","2021-02-22 13:09:54","2025-03-29 00:20:36","2025-03-29 00:20:36"
206812,33.1,"订单支付","[10000,10002]","沃尔玛到家","2","2","3","1","1",,"1","2021-02-17 08:55:02","2025-03-29 00:20:36","2025-03-29 00:20:36"
206813,200,,"[100000,100003]","/,/","2","2","2","2","",,"1","2021-02-12 20:14:31","2025-03-29 00:20:36","2025-03-29 00:20:36"
206814,200,,"[100000,100003]","/,/","2","2","2","2","",,"1","2021-02-12 20:13:49","2025-03-29 00:20:36","2025-03-29 00:20:36"
206815,200,,"[60000,60001]","发出群红包,/","2","2","2","1","2",,"2","2021-02-11 20:09:15","2025-03-29 00:20:36","2025-03-29 00:20:36"
206816,200,,"[60000,60001]","发出群红包,/","2","2","2","1","2",,"2","2021-02-11 20:08:40","2025-03-29 00:20:36","2025-03-29 00:20:36"
206817,1.96,,"[100000,100003]","王姚 亲子实践课堂 www.am114.cn,/","2","2","2","2","",,"1","2021-02-11 16:47:18","2025-03-29 00:20:36","2025-03-29 00:20:36"
206818,200,,"[100000,100003]","红姐 .,/","2","2","2","2","",,"1","2021-02-11 16:21:50","2025-03-29 00:20:36","2025-03-29 00:20:36"
206819,288,,"[100000,100003]","牛小梅,转账备注:二姨给小宝的压岁钱","2","2","2","2","",,"1","2021-02-11 16:21:11","2025-03-29 00:20:36","2025-03-29 00:20:36"
206820,200,,"[100000,100003]","牛小梅,/","2","2","2","2","",,"1","2021-02-11 14:28:55","2025-03-29 00:20:36","2025-03-29 00:20:36"
206821,200,,"[100000,100003]","李文侠,/","2","2","2","2","",,"1","2021-02-11 14:23:19","2025-03-29 00:20:36","2025-03-29 00:20:36"
206822,500,,"[100000,100003]","李永华大哥,转账备注:给外甥红包","2","2","2","2","",,"1","2021-02-11 13:18:17","2025-03-29 00:20:36","2025-03-29 00:20:36"
206823,72.2,"订单支付","[10000,10002]","沃尔玛到家","2","2","3","1","1",,"1","2021-02-11 11:23:12","2025-03-29 00:20:36","2025-03-29 00:20:36"
206824,8888,,"[100000,100003]","文爸,转账备注:微信转账","2","2","2","2","",,"1","2021-02-11 11:10:58","2025-03-29 00:20:36","2025-03-29 00:20:36"
206825,22,"转账备注:微信转账","[20000,20005]","邮政EMS","2","2","3","1","1",,"1","2021-01-17 18:44:21","2025-03-29 00:20:36","2025-03-29 00:20:36"
206826,54.3,"wechatMicroPay","[10000,10002]","沃尔玛(中国)投资有限公司","2","2","3","1","1",,"1","2021-01-17 12:55:17","2025-03-29 00:20:36","2025-03-29 00:20:36"
206827,1,"快件保管费","[20000,20005]","丰巢科技","2","2","3","1","1",,"1","2021-01-16 18:51:59","2025-03-29 00:20:36","2025-03-29 00:20:36"
206828,36,,"[40000, 40004]","湖南儿童医院,湖南儿童医院","2","2","4","2","2",,"1","2021-01-13 20:58:44","2025-03-29 00:20:36","2025-03-29 00:20:36"
206829,117,,"[40000, 40004]","湖南儿童医院,湖南儿童医院","2","2","4","2","2",,"1","2021-01-09 20:52:09","2025-03-29 00:20:36","2025-03-29 00:20:36"
206830,70,"收款方备注:二维码收款","[10000,10004]","陽子","2","2","3","1","2",,"3","2021-01-09 08:47:45","2025-03-29 00:20:36","2025-03-29 00:20:36"
206831,2000,"长沙市岳麓区大城家居商行","[50000,50008]","长沙市岳麓区大城家居商行","2","2","3","1","3",,"1","2021-01-08 16:28:51","2025-03-29 00:20:36","2025-03-29 00:20:36"
206832,34,"收款方备注:二维码收款","[10000,10004]","大王","2","2","3","1","2",,"3","2021-01-08 15:58:22","2025-03-29 00:20:36","2025-03-29 00:20:36"
206833,36,"预约挂号费","[80000,80002]","湖南儿童医院","2","2","4","1","2",,"1","2021-01-07 13:47:16","2025-03-29 00:20:36","2025-03-29 00:20:36"
206834,32,"滴滴打车-陈师傅","[30000,30003]","滴滴出行","2","2","2","1","1",,"1","2021-01-07 10:05:53","2025-03-29 00:20:36","2025-03-29 00:20:36"
206835,319,"门诊处方缴费","[80000,80002]","湖南儿童医院","2","2","4","1","2",,"1","2021-01-07 08:42:56","2025-03-29 00:20:36","2025-03-29 00:20:36"
206836,117,,"[40000, 40004]","湖南儿童医院,湖南儿童医院","2","2","4","2","2",,"1","2021-01-05 18:53:10","2025-03-29 00:20:36","2025-03-29 00:20:36"
206837,36,"预约挂号费","[80000,80002]","湖南儿童医院","2","2","4","1","2",,"1","2021-01-05 18:52:23","2025-03-29 00:20:36","2025-03-29 00:20:36"
206838,117,"预约挂号费","[80000,80002]","湖南儿童医院","2","2","4","1","2",,"1","2021-01-05 18:48:55","2025-03-29 00:20:36","2025-03-29 00:20:36"
206839,117,"预约挂号费","[80000,80002]","湖南儿童医院","2","2","4","1","2",,"1","2021-01-04 23:28:09","2025-03-29 00:20:36","2025-03-29 00:20:36"
206840,0.1,,"[100000,100003]","耘园市集-店小二,/","2","2","2","2","",,"1","2021-01-01 09:08:35","2025-03-29 00:20:36","2025-03-29 00:20:36"
206841,603.4,"聚合码支付","[20000,20002]","长房物业","2","2","3","1","1",,"1","2021-06-30 08:42:50","2025-03-29 00:20:36","2025-03-29 00:20:36"
206842,30,"挂号","[80000,80002]","长沙长好医院","2","2","2","1","2",,"1","2021-06-25 14:25:40","2025-03-29 00:20:36","2025-03-29 00:20:36"
206843,13.14,,"[100000,100003]","/,/","2","2","2","2","",,"1","2021-06-04 12:58:01","2025-03-29 00:20:36","2025-03-29 00:20:36"
206844,199,,"[100000,100003]","/,/","2","2","2","2","",,"1","2021-06-04 12:57:31","2025-03-29 00:20:36","2025-03-29 00:20:36"
206845,117.9,"订单支付","[10000,10002]","沃尔玛到家","2","2","3","1","1",,"1","2021-06-02 14:39:58","2025-03-29 00:20:36","2025-03-29 00:20:36"
206846,1000,,"[100000,100003]","/,转账备注:没玩游戏就给钱","2","2","2","2","",,"1","2021-06-01 21:09:22","2025-03-29 00:20:36","2025-03-29 00:20:36"
206847,1000,,"[100000,100003]","Jack Frank,转账备注:玩游戏就给钱","2","2","2","2","",,"1","2021-06-01 21:09:09","2025-03-29 00:20:36","2025-03-29 00:20:36"
206848,74.36,"门诊缴费","[80000,80002]","湖南儿童医院","2","2","4","1","2",,"1","2021-05-28 14:45:43","2025-03-29 00:20:36","2025-03-29 00:20:36"
206849,0.7,,"[100000,100003]","打开拼多多，点击底部""大视频"",/","2","2","2","2","",,"1","2021-05-26 11:03:42","2025-03-29 00:20:36","2025-03-29 00:20:36"
206850,0.3,,"[100000,100003]","打开拼多多，点击底部""大视频"",/","2","2","2","2","",,"1","2021-05-26 11:03:07","2025-03-29 00:20:36","2025-03-29 00:20:36"
206851,0.11,,"[100000,100003]","打开拼多多，点击底部""大视频"",/","2","2","2","2","",,"1","2021-05-26 11:02:41","2025-03-29 00:20:36","2025-03-29 00:20:36"
206852,0.16,,"[100000,100003]","打开拼多多，点击底部""大视频"",/","2","2","2","2","",,"1","2021-05-26 11:02:35","2025-03-29 00:20:36","2025-03-29 00:20:36"
206853,3193.23,,"[100000,100003]","中国银行(2518),/","2","2","2","","",,"1","2021-05-25 16:27:19","2025-03-29 00:20:36","2025-03-29 00:20:36"
206854,1500,,"[100000,100003]","/,/","2","2","2","","",,"1","2021-05-25 16:26:58","2025-03-29 00:20:36","2025-03-29 00:20:36"
206855,0.1,,"[100000,100003]","聚宝盆每日红包到账！从拼多多首页【多多赚大钱】进入还能领钱哦~,/","2","2","2","2","",,"1","2021-05-22 18:14:04","2025-03-29 00:20:36","2025-03-29 00:20:36"
206856,0.02,,"[100000,100003]","金猪赚大钱兑换红包,/","2","2","2","2","",,"1","2021-05-22 18:13:21","2025-03-29 00:20:36","2025-03-29 00:20:36"
206857,521,,"[100000,100003]","Jack Frank,转账备注:Remember happy wife happy life.[让我看看][让我看看][嘿哈][嘿哈]","2","2","2","2","",,"1","2021-05-21 10:58:50","2025-03-29 00:20:36","2025-03-29 00:20:36"
206858,29.5,"美团订单-21051511100300000021945943435459","[10000,10004]","美团平台商户","2","2","3","1","2",,"3","2021-05-15 21:16:12","2025-03-29 00:20:36","2025-03-29 00:20:36"
206859,89.1,,"[100000,100003]","DCW VIP 19（晚6点后不在线）,转账备注:微信转账","2","2","2","2","",,"1","2021-05-09 18:20:35","2025-03-29 00:20:36","2025-03-29 00:20:36"
206860,53,"转账备注:微信转账","[20000,20005]","EMS","2","2","3","1","1",,"1","2021-05-01 18:57:33","2025-03-29 00:20:36","2025-03-29 00:20:36"
