id,amount,payee,category,description,account_type,payment_type,consumer,flow_type,tag,abc_type,cost_type,trans_time,creation_time,modification_time
220443,25.8,"京东","[100000,100003]","沙宣发胶喷雾定型喷雾刘海定型男士女士卷发高颅顶自然蓬松50ml旅行装","2","1","2","1","",,"1","2021-07-24 00:28:05","2025-03-24 08:41:47","2025-03-24 08:41:47"
220444,43.02,"天猫超市","[50000,50004]","中盐莫顿未加碘海盐家用食用盐737g*2罐食盐盐巴细盐调料调味料","2","1","3","1","3",,"1","2021-07-22 12:26:52","2025-03-24 08:41:47","2025-03-24 08:41:47"
220445,18.5,"菜鸟","[20000,20005]","菜鸟裹裹-寄件费_718506595_5163294931509565等订单","2","1","3","1","1",,"1","2021-07-22 08:39:19","2025-03-24 08:41:47","2025-03-24 08:41:47"
220446,20,,"[100000,100003]","t***5,床铃三个月婴儿3车6床头摇铃益智床上旋转吊挂件安&hellip;","2","1","2","2","",,"1","2021-07-22 08:36:06","2025-03-24 08:41:47","2025-03-24 08:41:47"
220447,17.98,"京东","[100000,100003]","杰威尔男士哑光塑型发泥蓬松自然强力定型发膏发蜡发胶清爽持久造型80g","2","1","2","1","",,"1","2021-07-22 01:14:20","2025-03-24 08:41:47","2025-03-24 08:41:47"
220448,230,,"[100000,100003]","f***l,品牌型号 :飞利浦新安怡电动吸奶器双边孕产妇低音吸&hellip;","2","1","2","2","",,"1","2021-07-22 00:40:59","2025-03-24 08:41:47","2025-03-24 08:41:47"
220449,6.5,"京东","[100000,100003]","可心柔（COROU）柔纸巾抽纸保湿纸3层40抽*5包S码柔纸巾便携云柔巾","2","1","2","1","",,"1","2021-07-21 23:58:22","2025-03-24 08:41:47","2025-03-24 08:41:47"
220450,3,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-21 01:36:46","2025-03-24 08:41:47","2025-03-24 08:41:47"
220451,11,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-21 01:34:51","2025-03-24 08:41:47","2025-03-24 08:41:47"
220452,6.5,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-21 01:32:55","2025-03-24 08:41:47","2025-03-24 08:41:47"
220453,2.9,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-21 01:30:19","2025-03-24 08:41:47","2025-03-24 08:41:47"
220454,10.6,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-21 01:29:19","2025-03-24 08:41:47","2025-03-24 08:41:47"
220455,5,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-21 01:27:39","2025-03-24 08:41:47","2025-03-24 08:41:47"
220456,31,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-21 01:15:24","2025-03-24 08:41:47","2025-03-24 08:41:47"
220457,2.9,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-21 01:13:22","2025-03-24 08:41:47","2025-03-24 08:41:47"
220458,5.2,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-21 01:11:30","2025-03-24 08:41:47","2025-03-24 08:41:47"
220459,78,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-21 01:06:40","2025-03-24 08:41:47","2025-03-24 08:41:47"
220460,3.8,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-21 01:01:57","2025-03-24 08:41:47","2025-03-24 08:41:47"
220461,15.3,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-21 00:59:36","2025-03-24 08:41:47","2025-03-24 08:41:47"
220462,8.6,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-21 00:55:29","2025-03-24 08:41:47","2025-03-24 08:41:47"
220463,6.5,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-21 00:52:41","2025-03-24 08:41:47","2025-03-24 08:41:47"
220464,26,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-21 00:43:30","2025-03-24 08:41:47","2025-03-24 08:41:47"
220465,1200,,"[100000,100003]","心***8,品牌型号:Smoothskin慕金Pure FIT英国进口脱","2","1","2","2","",,"1","2021-07-20 13:30:37","2025-03-24 08:41:47","2025-03-24 08:41:47"
220466,18.6,"拼多多","[90000,90002]","儿童识字3000字幼儿认字卡片象形看图汉字宝宝早教启蒙卡全套玩具","2","1","4","1","2",,"1","2021-07-20 03:41:05","2025-03-24 08:41:47","2025-03-24 08:50:55"
220467,21.9,"京东","[100000,100003]","妆羽婉遮阳帽女夏季大帽檐遮脸防晒帽防紫外线长丝带可编发空顶太阳帽 黑色飘带防风绳 升级款-14CM大帽檐","2","1","2","1","",,"1","2021-07-20 02:21:46","2025-03-24 08:41:47","2025-03-24 08:41:47"
220468,41.9,"美团","[10000,10004]","美团订单-21071911100300000027677383830459","2","1","3","1","2",,"3","2021-07-19 13:20:14","2025-03-24 08:41:47","2025-03-24 08:41:47"
220469,41.9,"美团","[10000,10004]","美团订单-21071911100300000027669739071459","2","1","3","1","2",,"3","2021-07-19 12:00:51","2025-03-24 08:41:47","2025-03-24 08:41:47"
220470,2,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-18 01:16:18","2025-03-24 08:41:47","2025-03-24 08:41:47"
220471,3.2,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-18 01:12:34","2025-03-24 08:41:47","2025-03-24 08:41:47"
220472,4,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-18 01:11:34","2025-03-24 08:41:47","2025-03-24 08:41:47"
220473,2.5,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-18 01:10:13","2025-03-24 08:41:47","2025-03-24 08:41:47"
220474,11.5,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-18 01:08:28","2025-03-24 08:41:47","2025-03-24 08:41:47"
220475,4.5,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-18 00:59:33","2025-03-24 08:41:47","2025-03-24 08:41:47"
220476,15,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-18 00:56:15","2025-03-24 08:41:47","2025-03-24 08:41:47"
220477,28,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-18 00:52:40","2025-03-24 08:41:47","2025-03-24 08:41:47"
220478,34.7,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-18 00:45:57","2025-03-24 08:41:47","2025-03-24 08:41:47"
220479,70.6,"美团","[10000,10004]","美团订单-21071711100300000027437941050459","2","1","3","1","2",,"3","2021-07-17 05:19:31","2025-03-24 08:41:47","2025-03-24 08:41:47"
220480,33.76,"杯中雨转情","[100000,100003]","超大玻璃水杯大容量2000ml运动透明个性潮流茶杯男士高档创意杯子","2","1","2","1","",,"1","2021-07-16 11:57:06","2025-03-24 08:41:47","2025-03-24 08:41:47"
220481,19.51,"苏诺旗舰店","[50000,50004]","苏诺木浆棉洗碗海绵擦不易沾油双面家用抹布厨房神器刷碗百洁布","2","1","3","1","3",,"1","2021-07-16 00:37:51","2025-03-24 08:41:47","2025-03-24 08:41:47"
220482,88.19,"资生堂集团海外旗舰店","[50000,50005]","【狂暑价】【官方正品】资生堂INTEGRATE完美意境粉底液粉底霜 持久遮瑕控油 等多件","2","1","2","1","2",,"1","2021-07-16 00:37:26","2025-03-24 08:41:47","2025-03-24 08:41:47"
220483,240.72,"perfectdiary旗舰店","[100000,100003]","【狂暑价】完美日记星芒高光钻石修容一体盘鼻影珠光官方旗舰店平价官网 等多件","2","1","2","1","",,"1","2021-07-16 00:37:26","2025-03-24 08:41:47","2025-03-24 08:41:47"
220484,71.55,"御陶世家旗舰店","[50000,50004]","【狂暑价】纯白盘子10只装骨瓷盘家用菜盘陶瓷碟子早餐盘四方形牛排盘子平盘 等多件","2","1","3","1","3",,"1","2021-07-16 00:37:26","2025-03-24 08:41:47","2025-03-24 08:41:47"
220485,24.93,"靓洁家居专营店","[50000,50004]","【狂暑价】靓涤抽绳垃圾袋家用加厚钢袋手提式自动收口厨房圾圾桶塑料袋大号","2","1","3","1","3",,"1","2021-07-16 00:37:26","2025-03-24 08:41:47","2025-03-24 08:41:47"
220486,374,"花西子旗舰店","[50000,50005]","花西子玉容养肤持妆粉底液/遮瑕保湿持久轻薄哑光雾面混油皮亲妈 等多件","2","1","2","1","2",,"1","2021-07-15 15:27:25","2025-03-24 08:41:47","2025-03-24 08:41:47"
220487,7.8,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-15 01:46:09","2025-03-24 08:41:47","2025-03-24 08:41:47"
220488,14.3,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-15 01:43:16","2025-03-24 08:41:47","2025-03-24 08:41:47"
220489,4,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-15 01:39:30","2025-03-24 08:41:47","2025-03-24 08:41:47"
220490,20,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-15 01:35:59","2025-03-24 08:41:47","2025-03-24 08:41:47"
220491,8.3,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-15 01:32:39","2025-03-24 08:41:47","2025-03-24 08:41:47"
220492,3.6,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-15 01:27:48","2025-03-24 08:41:47","2025-03-24 08:41:47"
220493,6.8,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-15 01:26:45","2025-03-24 08:41:47","2025-03-24 08:41:47"
220494,24.5,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-15 01:14:38","2025-03-24 08:41:47","2025-03-24 08:41:47"
220495,23.5,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-15 01:11:46","2025-03-24 08:41:47","2025-03-24 08:41:47"
220496,21,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-15 01:03:57","2025-03-24 08:41:47","2025-03-24 08:41:47"
220497,62,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-15 01:00:45","2025-03-24 08:41:47","2025-03-24 08:41:47"
220498,200,"牛晓红","[60000,60003]","转账到银行卡-转账","2","1","7","1","3",,"1","2021-07-13 13:50:54","2025-03-24 08:41:47","2025-03-24 08:41:47"
220499,8.6,"美团","[10000,10004]","美团订单-21071311100300000027034043808459","2","1","3","1","2",,"3","2021-07-13 01:44:44","2025-03-24 08:41:47","2025-03-24 08:41:47"
220500,5,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-13 01:37:04","2025-03-24 08:41:47","2025-03-24 08:41:47"
220501,3,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-13 01:31:08","2025-03-24 08:41:47","2025-03-24 08:41:47"
220502,8,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-13 01:29:19","2025-03-24 08:41:47","2025-03-24 08:41:47"
220503,5,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-13 01:26:40","2025-03-24 08:41:47","2025-03-24 08:41:47"
220504,3.9,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-13 01:26:04","2025-03-24 08:41:47","2025-03-24 08:41:47"
220505,4,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-13 01:24:09","2025-03-24 08:41:47","2025-03-24 08:41:47"
220506,4.5,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-13 01:23:26","2025-03-24 08:41:47","2025-03-24 08:41:47"
220507,11,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-13 01:21:52","2025-03-24 08:41:47","2025-03-24 08:41:47"
220508,4,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-13 01:15:35","2025-03-24 08:41:47","2025-03-24 08:41:47"
220509,18,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-13 01:12:25","2025-03-24 08:41:47","2025-03-24 08:41:47"
220510,6.5,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-13 01:05:00","2025-03-24 08:41:47","2025-03-24 08:41:47"
220511,22.6,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-13 01:02:58","2025-03-24 08:41:47","2025-03-24 08:41:47"
220512,27,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-13 01:00:22","2025-03-24 08:41:47","2025-03-24 08:41:47"
220513,59,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-13 00:59:27","2025-03-24 08:41:47","2025-03-24 08:41:47"
220514,36,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-13 00:50:10","2025-03-24 08:41:47","2025-03-24 08:41:47"
220515,51.9,"美团","[10000,10004]","美团订单-21071211100300000027007544914459","2","1","3","1","2",,"3","2021-07-12 12:26:08","2025-03-24 08:41:47","2025-03-24 08:41:47"
220516,232,"诚食家厨八方店","[10000,10006]","支付码:265645 诚食家厨八方店(6983543830679233236)","2","1","3","1","2",,"3","2021-07-11 05:56:46","2025-03-24 08:41:47","2025-03-24 08:41:47"
220517,11,"顺丰速运","[20000,20005]","散单运费-顺丰速运","2","1","3","1","1",,"1","2021-07-10 02:26:35","2025-03-24 08:41:47","2025-03-24 08:41:47"
220518,3,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-10 01:54:47","2025-03-24 08:41:47","2025-03-24 08:41:47"
220519,20,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-10 01:52:40","2025-03-24 08:41:47","2025-03-24 08:41:47"
220520,44,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-10 01:45:00","2025-03-24 08:41:47","2025-03-24 08:41:47"
220521,8,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-10 01:35:40","2025-03-24 08:41:47","2025-03-24 08:41:47"
220522,11.5,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-10 01:33:23","2025-03-24 08:41:47","2025-03-24 08:41:47"
220523,7,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-10 01:31:59","2025-03-24 08:41:47","2025-03-24 08:41:47"
220524,26,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-10 01:20:02","2025-03-24 08:41:47","2025-03-24 08:41:47"
220525,36.6,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-10 01:16:04","2025-03-24 08:41:47","2025-03-24 08:41:47"
220526,500,"亿力体育","[100000,100003]","4423八方小区A区游泳馆","2","1","2","1","",,"1","2021-07-08 10:36:04","2025-03-24 08:41:47","2025-03-24 08:41:47"
220527,3,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-08 02:38:13","2025-03-24 08:41:47","2025-03-24 08:41:47"
220528,3.5,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-08 02:35:52","2025-03-24 08:41:47","2025-03-24 08:41:47"
220529,3,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-08 02:29:43","2025-03-24 08:41:47","2025-03-24 08:41:47"
220530,4,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-08 02:26:48","2025-03-24 08:41:47","2025-03-24 08:41:47"
220531,5.4,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-08 02:25:27","2025-03-24 08:41:47","2025-03-24 08:41:47"
220532,4.8,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-08 02:23:46","2025-03-24 08:41:47","2025-03-24 08:41:47"
220533,6.8,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-08 02:22:51","2025-03-24 08:41:47","2025-03-24 08:41:47"
220534,7.5,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-08 02:21:33","2025-03-24 08:41:47","2025-03-24 08:41:47"
220535,3.5,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-08 02:20:10","2025-03-24 08:41:47","2025-03-24 08:41:47"
220536,18,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-08 02:17:42","2025-03-24 08:41:47","2025-03-24 08:41:47"
220537,6.5,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-08 02:09:38","2025-03-24 08:41:47","2025-03-24 08:41:47"
220538,25,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-08 02:04:51","2025-03-24 08:41:47","2025-03-24 08:41:47"
220539,50,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-08 02:02:27","2025-03-24 08:41:47","2025-03-24 08:41:47"
220540,36,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-08 01:49:37","2025-03-24 08:41:47","2025-03-24 08:41:47"
220541,7.5,"长沙市岳麓区唛咭食品店","[10000,10004]","智能硬件B-C商品","2","1","3","1","2",,"3","2021-07-07 02:10:14","2025-03-24 08:41:47","2025-03-24 08:41:47"
220542,20,"广告快照复印","[100000,100003]","收钱码收款","2","1","2","1","",,"1","2021-07-06 07:16:29","2025-03-24 08:41:47","2025-03-24 08:41:47"
220543,7.2,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-05 02:29:59","2025-03-24 08:41:47","2025-03-24 08:41:47"
220544,2,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-05 02:27:05","2025-03-24 08:41:47","2025-03-24 08:41:47"
220545,2.2,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-05 02:22:32","2025-03-24 08:41:47","2025-03-24 08:41:47"
220546,2.4,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-05 02:21:46","2025-03-24 08:41:47","2025-03-24 08:41:47"
220547,2,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-05 02:19:56","2025-03-24 08:41:47","2025-03-24 08:41:47"
220548,7,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-05 02:18:59","2025-03-24 08:41:47","2025-03-24 08:41:47"
220549,2.3,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-05 02:17:12","2025-03-24 08:41:47","2025-03-24 08:41:47"
220550,9,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-05 02:15:10","2025-03-24 08:41:47","2025-03-24 08:41:47"
220551,25,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-05 02:07:06","2025-03-24 08:41:47","2025-03-24 08:41:47"
220552,46,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-05 01:53:57","2025-03-24 08:41:47","2025-03-24 08:41:47"
220553,4.5,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-05 01:52:04","2025-03-24 08:41:47","2025-03-24 08:41:47"
220554,48,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-05 01:49:24","2025-03-24 08:41:47","2025-03-24 08:41:47"
220555,82,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-03 02:23:13","2025-03-24 08:41:47","2025-03-24 08:41:47"
220556,90,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-03 02:21:11","2025-03-24 08:41:47","2025-03-24 08:41:47"
220557,3,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-03 02:19:17","2025-03-24 08:41:47","2025-03-24 08:41:47"
220558,4.5,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-03 02:13:44","2025-03-24 08:41:47","2025-03-24 08:41:47"
220559,3,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-03 02:12:10","2025-03-24 08:41:47","2025-03-24 08:41:47"
220560,6.4,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-03 02:10:12","2025-03-24 08:41:47","2025-03-24 08:41:47"
220561,3.2,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-03 02:08:05","2025-03-24 08:41:47","2025-03-24 08:41:47"
220562,9,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-03 02:03:14","2025-03-24 08:41:47","2025-03-24 08:41:47"
220563,30,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-03 01:49:20","2025-03-24 08:41:47","2025-03-24 08:41:47"
220564,47,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-07-03 01:41:37","2025-03-24 08:41:47","2025-03-24 08:41:47"
220565,5,"河西王府井商业广场","[30000,30005]","湘A1207M-河西王府井商业广场","2","1","2","1","1",,"1","2021-07-02 06:45:23","2025-03-24 08:41:47","2025-03-24 08:41:47"
220566,9,"华为软件技术有限公司","[100000,100003]","Keep_连续包月首月优惠","2","1","2","1","",,"1","2021-07-01 13:05:05","2025-03-24 08:41:47","2025-03-24 08:41:47"
220567,100,"中国移动官方旗舰店","[20000,20007]","手机充值","2","1","2","1","3",,"1","2021-07-01 05:22:02","2025-03-24 08:41:47","2025-03-24 08:41:47"
220568,2,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-06-30 02:27:31","2025-03-24 08:41:47","2025-03-24 08:41:47"
220569,4,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-06-30 02:26:57","2025-03-24 08:41:47","2025-03-24 08:41:47"
220570,6.5,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-06-30 02:18:04","2025-03-24 08:41:47","2025-03-24 08:41:47"
220571,3,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-06-30 02:16:19","2025-03-24 08:41:47","2025-03-24 08:41:47"
220572,8,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-06-30 02:15:13","2025-03-24 08:41:47","2025-03-24 08:41:47"
220573,6.5,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-06-30 02:13:00","2025-03-24 08:41:47","2025-03-24 08:41:47"
220574,4.2,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-06-30 02:10:39","2025-03-24 08:41:47","2025-03-24 08:41:47"
220575,18.8,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-06-30 02:07:57","2025-03-24 08:41:47","2025-03-24 08:41:47"
220576,24,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-06-30 02:06:16","2025-03-24 08:41:47","2025-03-24 08:41:47"
220577,30,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-06-30 01:54:34","2025-03-24 08:41:47","2025-03-24 08:41:47"
220578,50,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-06-30 01:49:11","2025-03-24 08:41:47","2025-03-24 08:41:47"
220579,6.5,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-06-30 01:46:25","2025-03-24 08:41:47","2025-03-24 08:41:47"
220580,150,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-06-30 01:41:45","2025-03-24 08:41:47","2025-03-24 08:41:47"
220581,3,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-06-28 05:35:53","2025-03-24 08:41:47","2025-03-24 08:41:47"
220582,1.9,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-06-28 05:35:15","2025-03-24 08:41:47","2025-03-24 08:41:47"
220583,2,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-06-28 05:33:46","2025-03-24 08:41:47","2025-03-24 08:41:47"
220584,3,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-06-28 05:32:37","2025-03-24 08:41:47","2025-03-24 08:41:47"
220585,23.7,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-06-28 05:30:44","2025-03-24 08:41:47","2025-03-24 08:41:47"
220586,7.2,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-06-28 05:29:10","2025-03-24 08:41:47","2025-03-24 08:41:47"
220587,46,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-06-28 05:23:35","2025-03-24 08:41:47","2025-03-24 08:41:47"
220588,66.5,"美团","[10000,10004]","美团订单-21062711100300000025621662012459","2","1","3","1","2",,"3","2021-06-27 12:37:56","2025-03-24 08:41:47","2025-03-24 08:41:47"
220589,10,"中国体育彩票","[100000,100003]","收钱码收款","2","1","2","1","",,"1","2021-06-26 11:15:39","2025-03-24 08:41:47","2025-03-24 08:41:47"
220590,2.2,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-06-26 02:12:21","2025-03-24 08:41:47","2025-03-24 08:41:47"
220591,7,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-06-26 02:07:44","2025-03-24 08:41:47","2025-03-24 08:41:47"
220592,20,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-06-26 02:03:23","2025-03-24 08:41:47","2025-03-24 08:41:47"
220593,7,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-06-26 02:02:34","2025-03-24 08:41:47","2025-03-24 08:41:47"
220594,5.2,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-06-26 01:59:50","2025-03-24 08:41:47","2025-03-24 08:41:47"
220595,9.5,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-06-26 01:57:03","2025-03-24 08:41:47","2025-03-24 08:41:47"
220596,3.2,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-06-26 01:54:36","2025-03-24 08:41:47","2025-03-24 08:41:47"
220597,47,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-06-26 01:38:58","2025-03-24 08:41:47","2025-03-24 08:41:47"
220598,120,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-06-26 01:29:44","2025-03-24 08:41:47","2025-03-24 08:41:47"
220599,13.9,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-06-26 01:25:43","2025-03-24 08:41:47","2025-03-24 08:41:47"
220600,91,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-06-26 01:23:13","2025-03-24 08:41:47","2025-03-24 08:41:47"
220601,17.5,"美团","[10000,10004]","美团订单-21062511100300000025430938786459","2","1","3","1","2",,"3","2021-06-25 11:51:28","2025-03-24 08:41:47","2025-03-24 08:41:47"
220602,70,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,"1","2021-06-25 07:59:41","2025-03-24 08:41:47","2025-03-24 08:41:47"
