id,amount,payee,category,description,account_type,payment_type,consumer,flow_type,tag,abc_type,cost_type,trans_time,creation_time,modification_time
275294,31.12,"饿了么","[10000,10004]","第1佳大鸡排(商学院店)外卖订单","1","1","1","1","2",,,"2022-03-08 21:47:09","2025-04-01 00:15:11","2025-04-01 00:15:11"
275295,65.7,"安克数码旗舰店","[50000,50003]","【38活动价】Anker安克Nano适配苹果13快充充电器20W手机充电头iPhone13苹果12专用11插头pro","1","1","1","1","2",,,"2022-03-08 20:14:07","2025-04-01 00:15:11","2025-04-01 00:15:11"
275296,2.5,"哈啰出行","[30000,30002]","哈啰助力车骑行","1","1","1","1","1",,,"2022-03-08 08:24:07","2025-04-01 00:15:11","2025-04-01 00:15:11"
275297,19,"饿了么","[10000,10007]","蜜雪冰城(钰龙店)外卖订单","1","1","1","1","2",,,"2022-03-07 14:53:24","2025-04-01 00:15:11","2025-04-01 00:15:11"
275298,28,"王姐粉面店","[10000,10005]","收钱码收款","1","1","1","1","1",,,"2022-03-07 11:38:57","2025-04-01 00:15:11","2025-04-01 00:15:11"
275299,12.8,"长沙市岳麓区果然鲜水果店","[10000,10003]","长沙市岳麓区果然鲜水果店","1","1","3","1","1",,,"2022-03-07 11:05:57","2025-04-01 00:15:11","2025-04-01 00:15:11"
275300,14.3,"水果店","[10000,10003]","收钱码收款","1","1","3","1","1",,,"2022-03-07 11:03:21","2025-04-01 00:15:11","2025-04-01 00:15:11"
275301,44,"宁乡本地土猪肉","[10000,10001]","宁乡本地土猪肉(订单号202203077469238249)","1","1","3","1","1",,,"2022-03-07 10:57:56","2025-04-01 00:15:11","2025-04-01 00:15:11"
275302,15.76,"饿了么","[10000,10004]","玲子家油炸铺外卖订单","1","1","1","1","2",,,"2022-03-06 20:53:26","2025-04-01 00:15:11","2025-04-01 00:15:11"
275303,31.6,"饿了么","[10000,10007]","茶百道(奥克斯金牛街店)外卖订单","1","1","1","1","2",,,"2022-03-05 19:34:47","2025-04-01 00:15:11","2025-04-01 00:15:11"
275304,12,"王姐粉面店","[10000,10005]","收钱码收款","1","1","1","1","1",,,"2022-03-05 09:41:27","2025-04-01 00:15:11","2025-04-01 00:15:11"
275305,32.1,"饿了么","[10000,10007]","茶百道(奥克斯金牛街店)外卖订单","1","1","1","1","2",,,"2022-03-01 20:38:53","2025-04-01 00:15:11","2025-04-01 00:15:11"
275306,83,"宁乡本地土猪肉","[10000,10001]","宁乡本地土猪肉(订单号202203016545966449)","1","1","3","1","1",,,"2022-03-01 08:23:29","2025-04-01 00:15:11","2025-04-01 00:15:11"
275307,52,"宁乡本地土猪肉","[10000,10001]","宁乡本地土猪肉(订单号202203016545246549)","1","1","3","1","1",,,"2022-03-01 08:19:43","2025-04-01 00:15:11","2025-04-01 00:15:11"
275308,70,"","[100000,100003]","Joanna Niu,/","1","2","1","2","",,,"2022-03-26 14:20:28","2025-04-01 00:15:11","2025-04-01 00:15:11"
275309,15,"长沙创谷文化产业园-停车费-湘A1207M","[30000,30005]","互联互通三","1","2","3","1","1",,,"2022-03-24 17:35:57","2025-04-01 00:15:11","2025-04-01 00:15:11"
275310,15,"长沙创谷文化产业园-停车费-湘A1207M","[30000,30005]","互联互通三","1","2","3","1","1",,,"2022-03-23 17:37:20","2025-04-01 00:15:11","2025-04-01 00:15:11"
275311,15,"长沙创谷文化产业园-停车费-湘A1207M","[30000,30005]","互联互通三","1","2","3","1","1",,,"2022-03-22 18:12:51","2025-04-01 00:15:11","2025-04-01 00:15:11"
275312,15,"长沙创谷文化产业园-停车费-湘A1207M","[30000,30005]","互联互通三","1","2","3","1","1",,,"2022-03-21 17:47:47","2025-04-01 00:15:11","2025-04-01 00:15:11"
275313,14,"停车费","[30000,30005]","长沙静态交通","1","2","3","1","1",,,"2022-03-18 17:45:04","2025-04-01 00:15:11","2025-04-01 00:15:11"
275314,0.13,"","[100000,100003]","邀一得一,/","1","2","1","2","",,,"2022-03-09 12:18:11","2025-04-01 00:15:11","2025-04-01 00:15:11"
275315,10,"长沙市维也纳酒店芙蓉中路店-停车缴费-湘A1207M","[30000,30005]","长沙市华坤酒店管理有限公司","1","2","3","1","1",,,"2022-03-08 09:15:02","2025-04-01 00:15:11","2025-04-01 00:15:11"
275316,193.9,"康康体检网-体检套餐","[80000,80002]","康康体检网","1","2","1","1","2",,,"2022-03-04 15:59:36","2025-04-01 00:15:11","2025-04-01 00:15:11"
275317,45,"","[100000,100003]","魅***4,babycare婴儿洗澡盆配件新生儿宝宝沐浴网兜儿童小孩浴垫","2","1","2","2","",,,"2022-03-31 22:04:25","2025-04-01 00:15:11","2025-04-01 00:15:11"
275318,43.2,"长沙乐优鲜果八方店","[10000,10003]","长沙乐优鲜果八方店","2","1","3","1","1",,,"2022-03-31 15:30:38","2025-04-01 00:15:11","2025-04-01 00:15:11"
275319,4,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-31 11:56:59","2025-04-01 00:15:11","2025-04-01 00:15:11"
275320,25.8,"饿了么","[10000,10004]","汴京炸鸡(银盆岭店)外卖订单","2","1","2","1","2",,,"2022-03-30 20:00:46","2025-04-01 00:15:11","2025-04-01 00:15:11"
275321,4,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-30 12:04:59","2025-04-01 00:15:11","2025-04-01 00:15:11"
275322,25,"饿了么","[10000,10007]","茶百道(河西步步高店)外卖订单","2","1","2","1","2",,,"2022-03-29 13:38:15","2025-04-01 00:15:11","2025-04-01 00:15:11"
275323,15.5,"饿了么","[10000,10007]","茶百道(河西步步高店)外卖订单","2","1","2","1","2",,,"2022-03-28 14:23:22","2025-04-01 00:15:11","2025-04-01 00:15:11"
275324,3,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-28 12:04:33","2025-04-01 00:15:11","2025-04-01 00:15:11"
275325,158.85,"拼多多","[70000,70003]","乐的小黄鸭平衡车儿童无脚踏1-3岁2宝宝玩具车学步滑行溜溜扭扭车","2","1","4","1","2",,,"2022-03-28 10:51:25","2025-04-01 00:15:11","2025-04-01 00:15:11"
275326,75,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-27 10:50:01","2025-04-01 00:15:11","2025-04-01 00:15:11"
275327,76,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-27 10:45:25","2025-04-01 00:15:11","2025-04-01 00:15:11"
275328,6,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-27 10:36:05","2025-04-01 00:15:11","2025-04-01 00:15:11"
275329,8,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-27 10:32:43","2025-04-01 00:15:11","2025-04-01 00:15:11"
275330,20,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-27 10:28:57","2025-04-01 00:15:11","2025-04-01 00:15:11"
275331,9.5,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-27 10:26:24","2025-04-01 00:15:11","2025-04-01 00:15:11"
275332,7.5,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-27 10:23:54","2025-04-01 00:15:11","2025-04-01 00:15:11"
275333,10.3,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-27 10:17:37","2025-04-01 00:15:11","2025-04-01 00:15:11"
275334,3.46,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-27 10:13:36","2025-04-01 00:15:11","2025-04-01 00:15:11"
275335,7,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-27 10:12:05","2025-04-01 00:15:11","2025-04-01 00:15:11"
275336,14,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-27 10:10:02","2025-04-01 00:15:11","2025-04-01 00:15:11"
275337,3.5,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-27 10:00:32","2025-04-01 00:15:11","2025-04-01 00:15:11"
275338,10,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-26 10:57:59","2025-04-01 00:15:11","2025-04-01 00:15:11"
275339,9,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-26 10:44:31","2025-04-01 00:15:11","2025-04-01 00:15:11"
275340,16,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-26 10:35:50","2025-04-01 00:15:11","2025-04-01 00:15:11"
275341,3,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-26 10:34:20","2025-04-01 00:15:11","2025-04-01 00:15:11"
275342,9,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-26 10:33:00","2025-04-01 00:15:11","2025-04-01 00:15:11"
275343,56,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-26 10:31:21","2025-04-01 00:15:11","2025-04-01 00:15:11"
275344,6,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-26 10:24:54","2025-04-01 00:15:11","2025-04-01 00:15:11"
275345,8.6,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-26 10:23:26","2025-04-01 00:15:11","2025-04-01 00:15:11"
275346,32,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-26 10:17:05","2025-04-01 00:15:11","2025-04-01 00:15:11"
275347,15.5,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-26 10:12:21","2025-04-01 00:15:11","2025-04-01 00:15:11"
275348,186,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-26 10:09:54","2025-04-01 00:15:11","2025-04-01 00:15:11"
275349,0.02,"","[100000,100003]","蚂蚁财富（上海）金融信息服务有限公司,模拟炒股挑战正收益周瓜分奖励","2","1","2","2","",,,"2022-03-25 22:14:07","2025-04-01 00:15:11","2025-04-01 00:15:11"
275350,12.4,"饿了么","[10000,10004]","汴京炸鸡(银盆岭店)外卖订单","2","1","2","1","2",,,"2022-03-25 14:37:55","2025-04-01 00:15:11","2025-04-01 00:15:11"
275351,79.9,"抖音小店","[50000,50005]","小店-订单编号4913838367869093121","2","1","2","1","2",,,"2022-03-25 13:49:48","2025-04-01 00:15:11","2025-04-01 00:15:11"
275352,42,"长沙乐优鲜果八方店","[10000,10003]","长沙乐优鲜果八方店","2","1","3","1","1",,,"2022-03-25 10:49:39","2025-04-01 00:15:11","2025-04-01 00:15:11"
275353,48.7,"益丰大药房连锁股份有限公司","[80000,80003]","复方水杨酸甲酯薄荷醇贴剂","2","1","3","1","3",,,"2022-03-25 10:39:41","2025-04-01 00:15:11","2025-04-01 00:15:11"
275354,2.7,"长沙地铁","[30000,30002]","长沙地铁消费","2","1","2","1","1",,,"2022-03-24 16:38:45","2025-04-01 00:15:11","2025-04-01 00:15:11"
275355,2.5,"北方烤饼","[10000,10005]","商户王寒商户王寒","2","1","2","1","1",,,"2022-03-24 16:05:44","2025-04-01 00:15:11","2025-04-01 00:15:11"
275356,4,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-24 14:30:17","2025-04-01 00:15:11","2025-04-01 00:15:11"
275357,10,"长沙地铁","[30000,30002]","长沙地铁消费","2","1","2","1","1",,,"2022-03-24 13:57:29","2025-04-01 00:15:11","2025-04-01 00:15:11"
275358,98.25,"沃尔玛购物广场长沙观沙路店","[10000,10002]","超市商品","2","1","3","1","1",,,"2022-03-23 14:57:53","2025-04-01 00:15:11","2025-04-01 00:15:11"
275359,47.5,"天猫国际进口超市","[10000,10002]","隅田川挂耳咖啡挂耳意式24片装日本进口手冲黑咖啡挂耳式耳挂咖啡","2","1","3","1","1",,,"2022-03-22 22:58:24","2025-04-01 00:15:11","2025-04-01 00:15:11"
275360,28.4,"天猫国际进口超市","[10000,10002]","悠诗诗ucc117黑咖啡粉无糖正品冻干苦纯美式咖啡速溶进口健身冲饮","2","1","3","1","1",,,"2022-03-22 22:56:03","2025-04-01 00:15:11","2025-04-01 00:15:11"
275361,3,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-22 16:01:27","2025-04-01 00:15:11","2025-04-01 00:15:11"
275362,15.5,"饿了么","[10000,10007]","茶百道(河西步步高店)外卖订单","2","1","2","1","2",,,"2022-03-22 15:16:43","2025-04-01 00:15:11","2025-04-01 00:15:11"
275363,39.62,"本博爵贝专卖店","[50000,50002]","支持HUAWEI HiLink电子称体重秤家用精准的充电人体智能体脂小型","2","1","3","1","3",,,"2022-03-22 13:12:02","2025-04-01 00:15:11","2025-04-01 00:15:11"
275364,23.8,"饿了么","[10000,10004]","汴京炸鸡(银盆岭店)外卖订单","2","1","2","1","2",,,"2022-03-21 13:05:44","2025-04-01 00:15:11","2025-04-01 00:15:11"
275365,300,"","[100000,100003]","t***5,电脑椅，牛皮款，搁脚。几乎全新。支持同城自提。邮费自理","2","1","2","2","",,,"2022-03-21 08:59:57","2025-04-01 00:15:11","2025-04-01 00:15:11"
275366,5.2,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-20 09:53:36","2025-04-01 00:15:11","2025-04-01 00:15:11"
275367,6.5,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-20 09:49:53","2025-04-01 00:15:11","2025-04-01 00:15:11"
275368,6.9,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-20 09:43:14","2025-04-01 00:15:11","2025-04-01 00:15:11"
275369,2.7,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-20 09:40:15","2025-04-01 00:15:11","2025-04-01 00:15:11"
275370,3.7,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-20 09:36:27","2025-04-01 00:15:11","2025-04-01 00:15:11"
275371,12.4,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-20 09:34:13","2025-04-01 00:15:11","2025-04-01 00:15:11"
275372,16,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-20 09:31:19","2025-04-01 00:15:11","2025-04-01 00:15:11"
275373,94,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-20 09:13:48","2025-04-01 00:15:11","2025-04-01 00:15:11"
275374,20,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-19 10:28:40","2025-04-01 00:15:11","2025-04-01 00:15:11"
275375,7.8,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-19 10:12:09","2025-04-01 00:15:11","2025-04-01 00:15:11"
275376,7.2,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-19 10:10:31","2025-04-01 00:15:11","2025-04-01 00:15:11"
275377,37,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-19 10:08:31","2025-04-01 00:15:11","2025-04-01 00:15:11"
275378,3.2,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-19 10:03:09","2025-04-01 00:15:11","2025-04-01 00:15:11"
275379,9,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-19 10:01:02","2025-04-01 00:15:11","2025-04-01 00:15:11"
275380,12.6,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-19 09:45:50","2025-04-01 00:15:11","2025-04-01 00:15:11"
275381,13,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-19 09:43:36","2025-04-01 00:15:11","2025-04-01 00:15:11"
275382,50,"中国移动官方旗舰店","[20000,20007]","手机充值","2","1","2","1","3",,,"2022-03-19 09:35:18","2025-04-01 00:15:11","2025-04-01 00:15:11"
275383,100,"中国移动和包官方旗舰店","[20000,20007]","手机充值","2","1","2","1","3",,,"2022-03-19 09:34:25","2025-04-01 00:15:11","2025-04-01 00:15:11"
275384,42.7,"饿了么","[10000,10004]","周黑鸭(长沙湘腾广场店)外卖订单","2","1","2","1","2",,,"2022-03-18 19:26:37","2025-04-01 00:15:11","2025-04-01 00:15:11"
275385,6,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-17 16:40:09","2025-04-01 00:15:11","2025-04-01 00:15:11"
275386,88,"抖音团购商家","[50000,50005]","88抢购1264套餐","2","1","2","1","2",,,"2022-03-17 15:40:24","2025-04-01 00:15:11","2025-04-01 00:15:11"
275387,15,"饿了么","[10000,10007]","茶百道(河西步步高店)外卖订单","2","1","2","1","2",,,"2022-03-15 15:37:27","2025-04-01 00:15:11","2025-04-01 00:15:11"
275388,3,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-15 14:43:40","2025-04-01 00:15:11","2025-04-01 00:15:11"
275389,40,"","[100000,100003]","w***8,【礼遇价】费雪地垫宝宝爬行垫加厚epe环保垫子儿&hellip;","2","1","2","2","",,,"2022-03-14 15:09:27","2025-04-01 00:15:11","2025-04-01 00:15:11"
275390,9,"饿了么","[10000,10007]","蜜雪冰城(钰龙店)外卖订单","2","1","2","1","2",,,"2022-03-14 13:03:35","2025-04-01 00:15:11","2025-04-01 00:15:11"
275391,5,"杭州菜鸟供应链管理有限公司","[20000,20005]","菜鸟裹裹-寄件费_718506595_6760443243509565","2","1","3","1","1",,,"2022-03-14 10:48:52","2025-04-01 00:15:11","2025-04-01 00:15:11"
275392,5,"杭州菜鸟供应链管理有限公司","[20000,20005]","菜鸟裹裹-寄件费_718506595_6771491664509565","2","1","3","1","1",,,"2022-03-14 10:48:36","2025-04-01 00:15:11","2025-04-01 00:15:11"
275393,15,"杭州菜鸟供应链管理有限公司","[20000,20005]","菜鸟裹裹-寄件费_718506595_6759523936509565","2","1","3","1","1",,,"2022-03-14 10:48:19","2025-04-01 00:15:11","2025-04-01 00:15:11"
275394,22,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-13 10:25:46","2025-04-01 00:15:11","2025-04-01 00:15:11"
275395,9,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-13 10:07:42","2025-04-01 00:15:11","2025-04-01 00:15:11"
275396,4.4,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-13 10:04:36","2025-04-01 00:15:11","2025-04-01 00:15:11"
275397,18,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-13 10:03:22","2025-04-01 00:15:11","2025-04-01 00:15:11"
275398,3.5,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-13 10:03:04","2025-04-01 00:15:11","2025-04-01 00:15:11"
275399,2.7,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-13 09:56:09","2025-04-01 00:15:11","2025-04-01 00:15:11"
275400,33,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-13 09:45:51","2025-04-01 00:15:11","2025-04-01 00:15:11"
275401,33.9,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-13 09:40:52","2025-04-01 00:15:11","2025-04-01 00:15:11"
275402,11,"饿了么","[10000,10007]","茶百道(河西步步高店)外卖订单","2","1","2","1","2",,,"2022-03-12 14:32:24","2025-04-01 00:15:11","2025-04-01 00:15:11"
275403,54,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-12 09:35:10","2025-04-01 00:15:11","2025-04-01 00:15:11"
275404,10,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-12 09:31:26","2025-04-01 00:15:11","2025-04-01 00:15:11"
275405,3.8,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-12 09:25:26","2025-04-01 00:15:11","2025-04-01 00:15:11"
275406,22,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-12 09:22:32","2025-04-01 00:15:11","2025-04-01 00:15:11"
275407,40,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-12 09:05:01","2025-04-01 00:15:11","2025-04-01 00:15:11"
275408,15,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-12 08:52:10","2025-04-01 00:15:11","2025-04-01 00:15:11"
275409,0.6,"","[100000,100003]","蚂蚁财富（上海）金融信息服务有限公司,模拟炒股挑战正收益周瓜分奖励","2","1","2","2","",,,"2022-03-11 22:15:28","2025-04-01 00:15:11","2025-04-01 00:15:11"
275410,16,"茶百道","[10000,10007]","支付码:331957 2196-茶百道长沙河西步步高店(7073816277713883754)","2","1","2","1","2",,,"2022-03-11 20:19:58","2025-04-01 00:15:11","2025-04-01 00:15:11"
275411,11,"益阳伍阿姨麻辣烫","[10000,10004]","收钱码收款","2","1","2","1","2",,,"2022-03-11 20:01:02","2025-04-01 00:15:11","2025-04-01 00:15:11"
275412,9,"奶香小铺","[10000,10004]","收钱码收款","2","1","2","1","2",,,"2022-03-11 19:58:31","2025-04-01 00:15:11","2025-04-01 00:15:11"
275413,11,"饿了么","[10000,10007]","茶百道(河西步步高店)外卖订单","2","1","2","1","2",,,"2022-03-10 13:50:26","2025-04-01 00:15:11","2025-04-01 00:15:11"
275414,9.8,"鼎信汇金","[90000,90003]","鼎信汇金-筹码版 (购买 30天)","2","1","2","1","2",,,"2022-03-09 16:39:58","2025-04-01 00:15:12","2025-04-01 00:15:12"
275415,9,"饿了么","[10000,10007]","蜜雪冰城(钰龙店)外卖订单","2","1","2","1","2",,,"2022-03-09 12:44:30","2025-04-01 00:15:12","2025-04-01 00:15:12"
275416,9,"饿了么","[10000,10007]","蜜雪冰城(钰龙店)外卖订单","2","1","2","1","2",,,"2022-03-08 13:30:39","2025-04-01 00:15:12","2025-04-01 00:15:12"
275417,2,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-08 09:01:36","2025-04-01 00:15:12","2025-04-01 00:15:12"
275418,74.51,"巴拉巴拉官方旗舰","[50000,50001]","【38活动价】巴拉巴拉儿童外套男童春秋宝宝童装纯棉帽衫时尚小童上衣","2","1","4","1","2",,,"2022-03-07 16:18:49","2025-04-01 00:15:12","2025-04-01 00:15:12"
275419,610,"lily官方outlets店","[50000,50001]","【38活动价】LILY2021春新款女装年轻学院风全羊毛宽肩羊腿袖绑带长款毛呢外套 等多件","2","1","2","1","2",,,"2022-03-08 00:18:48","2025-04-01 00:15:12","2025-04-01 00:15:12"
275420,17.38,"顶云医疗器械专营店","[80000,80003]","【38活动价】儿童医用口罩3d立体一次性医疗三层男童女孩小孩专用宝宝独立包装","2","1","3","1","3",,,"2022-03-07 16:18:48","2025-04-01 00:15:12","2025-04-01 00:15:12"
275421,671,"dplay旗舰店","[50000,50001]","【38活动价】DPLAY2021年秋冬复古小翻领拼接搭片双面呢香芋紫双排扣系带大衣 等多件","2","1","2","1","2",,,"2022-03-08 00:18:48","2025-04-01 00:15:12","2025-04-01 00:15:12"
275422,85.88,"拉比树旗舰店","[50000,50001]","【38活动价】拉比树童装男童连帽外套2022春装新款儿童休闲开衫宝宝满印上衣","2","1","4","1","2",,,"2022-03-07 16:18:48","2025-04-01 00:15:12","2025-04-01 00:15:12"
275423,18.46,"grace洁丽雅瑞华泽专卖店","[50000,50001]","【38活动价】洁丽雅宝宝吸汗巾儿童纯棉纱布隔汗巾垫背全棉大号幼儿园男童女童 等多件","2","1","4","1","2",,,"2022-03-07 16:18:48","2025-04-01 00:15:12","2025-04-01 00:15:12"
275424,2,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-07 11:20:29","2025-04-01 00:15:12","2025-04-01 00:15:12"
275425,3.7,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-07 11:18:35","2025-04-01 00:15:12","2025-04-01 00:15:12"
275426,6.2,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-07 11:16:23","2025-04-01 00:15:12","2025-04-01 00:15:12"
275427,18,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-07 11:14:16","2025-04-01 00:15:12","2025-04-01 00:15:12"
275428,20,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-07 11:02:08","2025-04-01 00:15:12","2025-04-01 00:15:12"
275429,87,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-07 10:59:44","2025-04-01 00:15:12","2025-04-01 00:15:12"
275430,28,"饿了么","[10000,10007]","茶百道(河西步步高店)外卖订单","2","1","2","1","2",,,"2022-03-06 15:15:24","2025-04-01 00:15:12","2025-04-01 00:15:12"
275431,3,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-05 09:38:29","2025-04-01 00:15:12","2025-04-01 00:15:12"
275432,34,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-05 09:33:42","2025-04-01 00:15:12","2025-04-01 00:15:12"
275433,9,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-05 09:30:56","2025-04-01 00:15:12","2025-04-01 00:15:12"
275434,31,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-05 09:26:41","2025-04-01 00:15:12","2025-04-01 00:15:12"
275435,5,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-05 09:20:29","2025-04-01 00:15:12","2025-04-01 00:15:12"
275436,14,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-05 09:19:20","2025-04-01 00:15:12","2025-04-01 00:15:12"
275437,2.8,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-05 09:17:55","2025-04-01 00:15:12","2025-04-01 00:15:12"
275438,13,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-05 09:15:27","2025-04-01 00:15:12","2025-04-01 00:15:12"
275439,12,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-05 09:13:05","2025-04-01 00:15:12","2025-04-01 00:15:12"
275440,5.4,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-05 09:11:08","2025-04-01 00:15:12","2025-04-01 00:15:12"
275441,13,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-05 09:09:50","2025-04-01 00:15:12","2025-04-01 00:15:12"
275442,7,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-05 09:05:48","2025-04-01 00:15:12","2025-04-01 00:15:12"
275443,10.9,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-05 09:03:05","2025-04-01 00:15:12","2025-04-01 00:15:12"
275444,29,"饿了么","[10000,10007]","茶百道(河西步步高店)外卖订单","2","1","2","1","2",,,"2022-03-03 19:46:19","2025-04-01 00:15:12","2025-04-01 00:15:12"
275445,1,"","[100000,100003]","**能,收钱码收款","2","1","2","2","",,,"2022-03-03 18:46:48","2025-04-01 00:15:12","2025-04-01 00:15:12"
275446,100,"中国移动和包官方旗舰店","[20000,20007]","手机充值","2","1","2","1","3",,,"2022-03-03 16:12:52","2025-04-01 00:15:12","2025-04-01 00:15:12"
275447,3,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-03 15:42:44","2025-04-01 00:15:12","2025-04-01 00:15:12"
275448,24,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-01 08:54:43","2025-04-01 00:15:12","2025-04-01 00:15:12"
275449,40,"Jackfrank","[10000,10001]","亲情卡","2","1","3","1","1",,,"2022-03-01 08:44:38","2025-04-01 00:15:12","2025-04-01 00:15:12"
